"","Driver_Id","max_rides_to_city","Avg_dist","Total_dist"
"283",59210,"East Setauket",35.1333333333333,105.4
"284",59307,"WILMINGTON",12.495401459854,1711.87
"285",59287,"Warwick",31.5380357142857,7064.52
"286",59365,"SANTA BARBARA",38.8741791044776,2604.57
"287",59366,"CHICO",38.5005,770.01
"288",59380,"HARTFORD",13.6057763975155,4381.06
"289",59401,"APPLETON",36.4962025316456,2883.2
"290",59362,"NORMAN",14.5875,291.75
"291",59389,"ERIE",9.02388888888889,162.43
"292",59416,"Chicago",12.4077678571429,2779.34
"293",59458,"MILWAUKEE",26.8691525423729,1585.28
"294",59360,"METAIRIE",243.975890410959,35620.48
"295",59425,"Schaumburg",27.0588070175439,7711.76
"296",59399,"GRAND RAPIDS",16.4536764705882,1118.85
"297",59441,"PITTSBURGH",39.1723270440252,6228.4
"298",59442,"PITTSBURGH",34.4679841897233,8720.4
"299",59444,"PITTSBURGH",35.2918699186992,8681.8
"300",59459,"DULUTH",36.7426851851852,3968.21
"301",59524,"ATLANTA",99.2614102564103,23227.17
"302",59528,"BUCKEYE",30.4396551724138,7062
"303",59555,"JACKSONVILLE",38.356779661017,2263.05
"304",59385,"AUSTIN",129.27,129.27
"305",59388,"ANCHORAGE",62.9358333333333,755.23
"306",59454,"ROCHESTER",18.1238095238095,1141.8
"307",59455,"MEMPHIS",12.9771428571429,90.84
"308",59435,"BELOIT",184.0125,736.05
"309",59439,"Oceanside",182.34375,1458.75
"310",59513,"STOCKBRIDGE",45.5821052631579,866.06
"311",59427,"Hoffman Est",31.60625,505.7
"312",59443,"CLEVELAND",58.57,1171.4
"313",59451,"AMHERST",19.2233333333333,57.67
"314",59473,"RUCKERSVILLE",33.63671875,8611
"315",59512,"ATLANTA",32.3018691588785,6912.6
"316",59449,"EAU CLAIRE",50.5189583333333,2424.91
"317",59544,"ORLANDO",69.1101020408163,6772.79
"318",59540,"LA CROSSE",65.58,196.74
"319",59570,"MORENO VALLEY",102.088518518519,8269.17
"320",59590,"NAPLES",49.6691666666667,596.03
"321",59600,"Norwalk",16.4578947368421,312.7
"322",59622,"HOUSTON",25.9246478873239,7362.6
"323",59475,"PITTSBURGH",40.0774418604651,3446.66
"324",59529,"BUCKEYE",51.1367307692308,5318.22
"325",59584,"WILMINGTON",31.192,779.8
"326",59625,"ASBURY PARK",56.7821276595745,8006.28
"327",59626,"Minneapolis",82.9231780821918,30266.96
"328",59481,"Cape Coral",35.0203883495146,3607.1
"329",59546,"LAWRENCEVILLE",72.3433333333333,1736.24
"330",59561,"ASHEVILLE",53.48,1123.08
"331",59564,"RICHMOND",8.10125,64.81
"332",59567,"University City",0,0
"333",59574,"ELWOOD",40.745,81.49
"334",59576,"FAYETTEVILLE",33.315,199.89
"335",59527,"BUCKEYE",4.14571428571429,58.04
"336",59558,"SYRACUSE",20.1914705882353,4119.06
"337",59573,"MACOMB",56.2384337349398,9335.58
"338",59602,"EL PASO",12.721914893617,597.93
"339",59654,"WICHITA",19.137619047619,803.78
"340",59660,"KALAMAZOO",14.8475,59.39
"341",59663,"Port Richey",73.42,73.42
"342",59664,"MIDDLETOWN",15.5,46.5
"343",59586,"BETTENDORF",24.0212903225806,744.66
"344",59588,"CEDAR FALLS",39.753,397.53
"345",59589,"CLEVELAND",17.67,53.01
"346",59730,"Chattanooga",11.3503703703704,306.46
"347",59733,"ATLANTA",38.953,4674.36
"348",59815,"DALLAS",25.5943396226415,8139
"349",59665,"FLAGSTAFF",88.4416666666667,1061.3
"350",59698,"HAGERSTOWN",9.44372,2360.93
"351",59697,"WINCHESTER",16.4335294117647,5308.03
"352",59828,"BEAVERTON",482.22625,3857.81
"353",59824,"PORTLAND",16.4819277108434,1368
"354",59860,"CUMMING",47.9052173913043,2203.64
"355",59870,"HINGHAM",7.45436781609195,1297.06
"356",59890,"HOUSTON",43.2404663212435,8345.41
"357",59732,"CUMMING",44.2112280701754,7560.12
"358",59756,"Chicago",33.1124561403509,1887.41
"359",59877,"ST PAUL",21.423754789272,5591.6
"360",59943,"PORTSMOUTH",128.742857142857,901.2
"361",59813,"FINCH",27.16,271.6
"362",59964,"SAN FRANCISCO",16.3393939393939,539.2
"363",59882,"PITTSBURGH",41.3522012578616,6575
"364",59980,"PHILADELPHIA",23.6145231607629,8666.53
"365",59982,"MIDDLETOWN",12.7788684210526,4855.97
"366",59954,"Miami",33.3858333333333,1602.52
"367",59966,"ROMULUS",1,1
"368",60010,"HOUSTON",6.39991967871486,1593.58
"369",60032,"HOUSTON",13.3476323987539,4284.59
"370",60008,"HOUSTON",16.2391666666667,1558.96
"371",60016,"BARRIE",17.2615555555556,1553.54
"372",60033,"HOUSTON",11.4498130841121,3675.39
"373",60007,"HOUSTON",12.5487037037037,3388.15
"374",60028,"Chicago",29.5929166666667,1420.46
"375",60136,"EAST STROUDSBURG",16.5669230769231,1292.22
"376",60034,"HOUSTON",12.6693625498008,3180.01
"377",60090,"TOMBALL",27.4123076923077,2850.88
"378",60143,"FRANKLIN",105.863846153846,35781.98
"379",60107,"FREDERICK",19.924,1892.78
"380",60180,"PHILLIPSBURG",10.2010452961672,2927.7
"381",60228,"SEATTLE",8.42530612244898,2064.2
"382",60217,"SEATTLE",8.70650406504065,2141.8
"383",60214,"SEATTLE",5.44444444444444,1372
"384",60218,"RICHLAND",37.9653846153846,5922.6
"385",60216,"SEATTLE",10.3327586206897,2397.2
"386",60245,"SEATTLE",107.782630662021,61867.23
"387",60223,"SEATTLE",7.15964912280702,1632.4
"388",60227,"SEATTLE",4.75177304964539,1340
"389",60236,"BELLINGHAM",10.7474509803922,2740.6
"390",60242,"SEATTLE",4.77290836653386,1198
"391",60229,"SPOKANE",43.6375939849624,5803.8
"392",60280,"SALT LAKE CITY",75.0368421052632,15682.7
"393",60285,"Columbus",67.9506535947712,10396.45
"394",60311,"KENNETT SQUARE",31.7040316205534,8021.12
"395",60402,"HOUSTON",11.6206896551724,337
"396",60419,"RENO",57.4607042253521,8159.42
"397",60271,"Grand Rapids",30.6828776978417,8529.84
"398",60337,"SAN FRANCISCO",16.9692233009709,1747.83
"399",60418,"SACRAMENTO",99.34875,794.79
"400",60460,"CALGARY",5.58893939393939,1106.61
"401",60425,"TOPEKA",95.9627972027972,13722.68
"402",60618,"RICHMOND HILL",7.02491525423729,414.47
"403",60421,"NEWMARKET",12.4290697674419,534.45
"404",60410,"Detroit",70.3649769585253,15269.2
"405",60458,"CHICAGO",40.6128834355828,6619.9
"406",60592,"CALGARY",7.16622857142857,1254.09
"407",60674,"PORTLAND",69.123488372093,14861.55
"408",60691,"DEDHAM",7.81492537313433,2618
"409",60710,"DALLAS",26.7544252873563,9310.54
"410",60721,"PLYMOUTH",63.9121621621622,9459
"411",60744,"HAMILTON",12.5279545454545,551.23
"412",60696,"BOSTON",25.5039130434783,5865.9
"413",60663,"BOSTON",39.1983783783784,5801.36
"414",60697,"Warwick",30.6465151515152,4045.34
"415",60748,"BRAMPTON",13.2827272727273,1168.88
"416",60797,"STRONGSVILLE",71.8532,3592.66
"417",60906,"NORTH CANTON",64.7634285714286,2266.72
"418",60749,"HAMILTON",10.686106870229,1399.88
"419",60745,"FRESNO",16.7125099601594,4194.84
"420",60751,"ATLANTA",34.0615384615385,2656.8
"421",60722,"CHESHIRE",57.6708333333333,4152.3
"422",60773,"Saint Louis",31.5124347826087,3623.93
"423",60778,"NORTH YORK",5.59798994974874,1114
"424",60793,"CLEVELAND",75.3554285714286,2637.44
"425",60799,"LOS ANGELES",92.4222448979592,18114.76
"426",60801,"CANTON",81.655,653.24
"427",60908,"Berkeley",112.623064516129,6982.63
"428",60792,"AKRON",84.938085106383,3992.09
"429",60909,"Minneapolis",19.2439382239382,4984.18
"430",61016,"CLEVELAND",149.127796610169,8798.54
"431",60772,"LOS ANGELES",11.9111111111111,321.6
"432",60795,"AKRON",55.0830952380952,2313.49
"433",60949,"CHILLIWACK",14.0003703703704,378.01
"434",60874,"OCEANSIDE",7.82376923076923,1017.09
"435",60951,"Orlando",81.2301587301587,5117.5
"436",61010,"MINNEAPOLIS",59.6722857142857,10442.65
"437",60913,"BELLEVILLE",16.0276271186441,945.63
"438",61080,"BELLEVILLE",10.2153260869565,1879.62
"439",61090,"TACOMA",6.29527272727273,1731.2
"440",61122,"FORT WORTH",41.831935483871,6483.95
"441",61195,"ABBOTSFORD",6.97397129186603,1457.56
"442",61198,"WEST HARTFORD",62.652,6265.2
"443",61128,"NASHVILLE",79.9162337662338,12307.1
"444",61096,"EUGENE",37.2857142857143,9918
"445",61139,"MISSISSAUGA",5.47664335664336,783.16
"446",61188,"MERIDEN",123.214491017964,20576.82
"447",61228,"LOS ANGELES",15.3006309148265,4850.3
"448",61192,"SUGAR LAND",13.6921568627451,1396.6
"449",61231,"SAN DIEGO",44.7954545454545,11826
"450",61247,"MINNEAPOLIS",51.3996923076923,3340.98
"451",61318,"DENVER",33.1651807228916,2752.71
"452",61205,"STATEN ISLAND",7.31818181818182,2334.5
"453",61214,"HOMESTEAD",14.3747133757962,4513.66
"454",61263,"PORTLAND",68.7530434782609,7906.6
"455",61280,"MINNEAPOLIS",46.0327586206897,2669.9
"456",61286,"SEATTLE",5.53384615384615,1438.8
"457",61248,"SAINT PAUL",49.3562068965517,1431.33
"458",61425,"HOUSTON",49.5890865384615,10314.53
"459",61451,"ALEXANDRIA",5.14857142857143,2162.4
"460",61236,"DETROIT",25.2580858085809,7653.2
"461",61255,"COLORADO SPRINGS",98.3220408163265,9635.56
"462",61237,"MISSISSAUGA",11.5102542372881,1358.21
"463",61305,"COLUMBUS",24.7655172413793,1436.4
"464",61423,"BRAZORIA",19.3181666666667,2318.18
"465",61455,"SEATTLE",38.456694214876,9306.52
"466",61479,"HENDERSON",42.977,1719.08
"467",61547,"PORTLAND",36.7558139534884,6322
"468",61348,"ATLANTA",0,0
"469",61463,"HOUSTON",10.9140526315789,2073.67
"470",61447,"HOUSTON",13.488606557377,1645.61
"471",61545,"SANTA ROSA",13.4763963963964,1495.88
"472",61669,"HOUSTON",31.1070886075949,2457.46
"473",61671,"HOUSTON",99.48,99.48
"474",61593,"HENDERSON",54.02,162.06
"475",61634,"WOBURN",73.8311392405063,17497.98
"476",61678,"HOUSTON",96.9685555555556,8727.17
"477",61685,"OKEMOS",29.7139,2971.39
"478",61711,"SOUTHLAKE",23.55,23.55
"479",61758,"SAN DIEGO",24.588007518797,6540.41
"480",61472,"DETROIT",37.7114754098361,9201.6
"481",61552,"CORONA",62.6962921348315,5579.97
"482",61522,"BEAUMONT",78.482,392.41
"483",61520,"LETHBRIDGE",11.2095575221239,1266.68
"484",61578,"PORT ARTHUR",11.1409027777778,1604.29
"485",61649,"KALAMAZOO",8.74741935483871,271.17
"486",61674,"GRAND RAPIDS",14.1554545454545,311.42
"487",61699,"CINCINNATI",67.2323469387755,6588.77
"488",61722,"SPRING",129.626896551724,7518.36
"489",61727,"IRVINE",45.7992079207921,4625.72
"490",61679,"HOUSTON",31.193661971831,2214.75
"491",61696,"LANSING",15.2576923076923,198.35
