"","Driver_Id","max_rides_to_city","Avg_dist","Total_dist"
"124",55443,"FREDERICK",14.3805194805195,4429.2
"125",55413,"MACOMB",49.2734042553192,4631.7
"126",55691,"DENVER",84.0708888888889,18915.95
"127",55744,"SAULT STE MARIE",11.2692307692308,146.5
"128",55755,"BOWIE",8.53166189111748,2977.55
"129",55708,"HAMILTON",17.5214189189189,2593.17
"130",55609,"Bakersfield",114.114852941176,23279.43
"131",55693,"MACOMB",46.9132075471698,7459.2
"132",55596,"East Haven",29.1421621621622,1078.26
"133",55622,"COLORADO SPRINGS",96.0327777777778,19014.49
"134",55552,"OTTAWA",6.3037037037037,170.2
"135",55745,"IRVINE",23.5480769230769,612.25
"136",55993,"PORTLAND",194.71820083682,46537.65
"137",56122,"BROOKLYN",154.074074074074,24960
"138",55957,"SAN DIEGO",33.7977981651376,11051.88
"139",56042,"MIAMI",8.73512195121951,2506.98
"140",55908,"LOS ANGELES",38.0529496402878,5289.36
"141",56108,"HOUSTON",45.4906818181818,6004.77
"142",56124,"ATLANTA",9.09871794871795,709.7
"143",55997,"PORTLAND",57.1087313432836,15305.14
"144",55915,"MINNEAPOLIS",82.0874660633484,18141.33
"145",55780,"DALLAS",60.5090726817043,24143.12
"146",55880,"Jacksonville",39.4687234042553,1855.03
"147",56221,"ATLANTA",35.468909512761,15287.1
"148",56153,"NASHVILLE",91.3028282828283,9038.98
"149",56197,"Cliffside Park",41.4873015873016,2613.7
"150",56222,"GREENVILLE",40.3685123966942,4884.59
"151",56234,"ATLANTA",26.9125729442971,10146.04
"152",56158,"Cincinnati",411.68,2058.4
"153",56096,"KILLINGWORTH",81.5727272727273,897.3
"154",56115,"TALLAHASSEE",224.051890547264,45034.43
"155",56189,"ATLANTA",20.0819202898551,5542.61
"156",56157,"Dayton",18.2939583333333,3512.44
"157",56174,"LAWRENCEVILLE",30.7150197628458,7770.9
"158",56358,"HOUSTON",12.9848467966574,4661.56
"159",56370,"NASHVILLE",60.5853333333333,7270.24
"160",56414,"Columbus",111.471537037037,60194.63
"161",56292,"ATLANTA",13.3042105263158,2527.8
"162",56317,"HUDSON",9.20909090909091,101.3
"163",56453,"Plymouth",28.3128431372549,5775.82
"164",56252,"ATLANTA",16.6163218390805,2891.24
"165",56319,"ATLANTA",25.0910828025478,3939.3
"166",56382,"HESPERIA",22.6307692307692,294.2
"167",56488,"ATLANTA",26.489209039548,4688.59
"168",56568,"EAST BRUNSWICK",19.0007766990291,3914.16
"169",56582,"REDMOND",2.64615384615385,206.4
"170",56549,"LOS ANGELES",18.847963800905,4165.4
"171",56514,"ITHACA",21.4692946058091,5174.1
"172",56577,"HOUSTON",470.333333333333,152388
"173",56415,"COLUMBUS",70.2641852487135,40964.02
"174",56478,"WORCESTER",10.2383219954649,4515.1
"175",56485,"OAKLAND",2.87846153846154,187.1
"176",56454,"MIAMI",49.1806779661017,5803.32
"177",56681,"COLUMBUS",126.664894117647,53832.58
"178",56689,"ATLANTA",30.93,618.6
"179",56793,"SCOTTSDALE",61.7954019292604,19218.37
"180",56682,"NEWTON",156.919436619718,11141.28
"181",56720,"WAYNE",9.38677042801556,4824.8
"182",56587,"STONE MOUNTAIN",50.9645588235294,3465.59
"183",56719,"BROOKLYN",26.6928865979381,2589.21
"184",56698,"TAMPA",46.0630748663102,17227.59
"185",56742,"SAN DIEGO",11.3466666666667,102.12
"186",56778,"HOUSTON",190.849180327869,34925.4
"187",56836,"Atlanta",82.1731662269129,31143.63
"188",56846,"BROOKLYN",44.6690341578327,37924.01
"189",56824,"STATEN ISLAND",30.9225265957447,11626.87
"190",56830,"EDISON",24.8400260416667,9538.57
"191",56767,"ANAHEIM",30.118277027027,8915.01
"192",56815,"EAST STROUDSBURG",11.6119594594595,5155.71
"193",56926,"DENVER",37.8737804878049,52796.05
"194",56931,"JACKSON",37.797,755.94
"195",56937,"MAPLEWOOD",16.686,166.86
"196",56964,"SAN FRANCISCO",39.6736363636364,5236.92
"197",56893,"IRVINE",34.2556598240469,11681.18
"198",57040,"Amherst",280.175,1681.05
"199",57072,"MONROE TOWNSHIP",40.340625,645.45
"200",57073,"JERSEY CITY",23.9,406.3
"201",57008,"Bedford",381.894705882353,12984.42
"202",57009,"NEW YORK",211.478771929825,12054.29
"203",57012,"Piscataway",31.3403703703704,846.19
"204",57015,"JERSEY CITY",8.1735,163.47
"205",57016,"WAYNE",15.7342105263158,298.95
"206",57021,"RIDGEWOOD",21.5417647058824,366.21
"207",57023,"CRANSTON",38.3446153846154,498.48
"208",57027,"HARRINGTON PARK",21.1304761904762,443.74
"209",57029,"TEANECK",26.8523076923077,349.08
"210",56919,"LIVINGSTON",70.845,991.83
"211",56920,"NEW YORK",15.3792857142857,215.31
"212",56854,"New York",209.064842767296,33241.31
"213",56957,"HACIENDA HEIGHTS",198.700409836066,48482.9
"214",57248,"KANSAS CITY",69.5685868725869,90091.32
"215",57254,"CUMMING",48.654921875,6227.83
"216",57257,"LOWELL",100.780714285714,29629.53
"217",57215,"STATEN ISLAND",53.775,2903.85
"218",57216,"NEW YORK",88.8474666666667,6663.56
"219",57255,"ATLANTA",36.5256884057971,10081.09
"220",57285,"CAPE CORAL",77.3354807692308,32171.56
"221",57300,"MIAMI",31.2261302681992,8150.02
"222",56981,"CHATTANOOGA",14.97,149.7
"223",57246,"Minneapolis",27.1313513513514,7027.02
"224",57140,"Miami",26.4743564356436,5347.82
"225",57324,"WOONSOCKET",15.772,1182.9
"226",57390,"BROOKLYN",35.50678125,11362.17
"227",57489,"TAMPA",58.8648695652174,13538.92
"228",57518,"FAIRFIELD",74.0044906743185,51581.13
"229",57528,"AUSTIN",126.830550098232,64556.75
"230",57364,"COLTS NECK",25.416,127.08
"231",57644,"TULSA",691.760833333333,16602.26
"232",57663,"PHOENIX",69.6111706349206,35084.03
"233",57542,"Kansas City",105.651103896104,48810.81
"234",57548,"Kansas City",49.4236879432624,6968.74
"235",57632,"MINNEAPOLIS",76.3538864628821,17485.04
"236",57651,"ATLANTA",8.75112676056338,1863.99
"237",57665,"PHOENIX",57.9030681818182,25477.35
"238",57468,"BRISTOL",100.133333333333,901.2
"239",57655,"Danvers",33.6153846153846,437
"240",57656,"Park city",549.3,2197.2
"241",57669,"PHOENIX",85.4230026809651,31862.78
"242",57825,"FRAMINGHAM",8.46258992805755,3528.9
"243",57677,"PHOENIX",221.008277404922,98790.7
"244",57801,"SALT LAKE CITY",137.459194312796,29003.89
"245",57678,"BUCKEYE",70.5055136986301,20587.61
"246",57838,"PHOENIX",28.5469879518072,2369.4
"247",57658,"NEW HAVEN",7.69586111111111,2770.51
"248",57667,"MESA",20.3789473684211,774.4
"249",57872,"STAMFORD",13.0998542274052,4493.25
"250",57970,"Detroit",18.1069787234043,4255.14
"251",57952,"WOBURN",9.42277909738717,3966.99
"252",57891,"HAMDEN",11.8872346368715,4255.63
"253",57855,"LOS ANGELES",51.0693574297189,12716.27
"254",57938,"NEW HAVEN",11.4139350180505,3161.66
"255",57898,"HILLSBOROUGH",5.93857142857143,83.14
"256",58040,"ORLANDO",47.5552346570397,13172.8
"257",58054,"PHOENIX",120.379459459459,35632.32
"258",58069,"EAST STROUDSBURG",10.5406954436451,4395.47
"259",58038,"EAST BRUNSWICK",7.53039748953975,3599.53
"260",58076,"Miami",37.0294736842105,2110.68
"261",58027,"PORTLAND",292.487916666667,49137.97
"262",58111,"BROCKTON",6.89,1033.5
"263",58194,"Salt Lake City",316.190744680851,148609.65
"264",58263,"CHICAGO",265.141493055556,76360.75
"265",58273,"LONDON",14.3458373205742,2998.28
"266",58147,"MINOT",417.425125,33394.01
"267",58086,"ALLENTOWN",12.4709942638623,6522.33
"268",58102,"FARGO",210.137872340426,9876.48
"269",58125,"PATERSON",8.43760162601626,4151.3
"270",58245,"COLUMBUS",107.644153297683,60388.37
"271",58140,"WOODSTOCK",17.0070786516854,4540.89
"272",58184,"JACKSONVILLE",10.7905597014925,2891.87
"273",58248,"ARLINGTON",57.8422614840989,16369.36
"274",58284,"NEW YORK",15.7961538461538,205.35
"275",58299,"STATEN ISLAND",6.84256461232604,3441.81
"276",58315,"FREMONT",0,0
"277",58366,"OTTAWA",8.54681102362205,2170.89
"278",58309,"BROOKLYN",30.7922222222222,1662.78
"279",58357,"AKRON",28.4460526315789,4323.8
"280",58392,"AMITYVILLE",7.84731563421829,2660.24
"281",58358,"WEBSTER",100.614285714286,1408.6
"282",58326,"BRONX",21.6001612903226,2678.42
"283",58412,"FLUSHING",6.87798122065728,2930.02
"284",58431,"JAMAICA",5.90340796019901,2373.17
"285",58448,"ATLANTA",49.2847682119205,14884
"286",58549,"BELLMORE",27.5401646090535,6692.26
"287",58449,"NEW YORK",31.3881818181818,345.27
"288",58561,"STERLING",6.67457920792079,2696.53
"289",58566,"MCKINNEY",27.9021860465116,5998.97
"290",58574,"WINCHESTER",14.5152727272727,3991.7
"291",58526,"NEW ORLEANS",145.736942528736,63395.57
"292",58731,"BEVERLY",62.2596907216495,6039.19
"293",58617,"SAN FRANCISCO",101.455045317221,33581.62
"294",58737,"OMAHA",133.144623893805,60181.37
"295",58750,"Tacoma",14.6368484848485,2415.08
"296",58845,"LINCOLN",125.684036144578,41727.1
"297",58854,"STAUNTON",23.205325443787,7843.4
"298",58682,"Knoxville",15.3698113207547,1629.2
"299",58730,"MISSISSAUGA",10.7464788732394,3052
"300",59036,"Seattle",45.3851515151515,1497.71
"301",58855,"WINCHESTER",21.453544973545,8109.44
"302",58970,"Houston",42.0424193548387,5213.26
"303",59079,"Chicago",46.3680952380952,3894.92
"304",58783,"Minneapolis",140.748917748918,32513
"305",58980,"LOS ANGELES",38.1129361702128,8956.54
"306",58965,"PITTSBURGH",49.4522857142857,3461.66
"307",59073,"CHICAGO",86.2171337579618,13536.09
"308",59077,"FLEMINGTON",12.9084449760766,5395.73
"309",59120,"CORONA",348.975714285714,48856.6
"310",59094,"OAKLAND",18.1382916666667,4353.19
"311",59175,"FREDERICK",12.5902222222222,2832.8
"312",59150,"MINNEAPOLIS",64.1354225352113,18214.46
"313",59063,"PITTSBURGH",200.612348993289,29891.24
"314",59093,"BARRIE",10.7281196581197,2510.38
"315",59159,"FAIR LAWN",96.207619047619,2020.36
"316",59119,"RANCHO CUCAMONGA",686.717741935484,42576.5
"317",59122,"BIRMINGHAM",47.2037301587302,5947.67
"318",59227,"STERLING",61.927974137931,14367.29
"319",59287,"Nashua",38.9065198237885,8831.78
"320",59305,"SPRINGFIELD",55.4417587939698,11032.91
"321",59130,"MOUNT JULIET",303.3985,30339.85
"322",59309,"NASHVILLE",59.7527868852459,7289.84
"323",59319,"DETROIT",38.7903326403326,18658.15
"324",59320,"LIVINGSTON",41.2071681415929,4656.41
"325",59178,"CHICAGO",77.9539759036145,25880.72
"326",59228,"BRENTWOOD",10.0122682926829,4105.03
"327",59307,"Wilmington",15.0916666666667,3984.2
"328",59327,"TORRINGTON",10.7233050847458,2530.7
"329",59365,"SANTA MARIA",49.9648913043478,4596.77
"330",59366,"CHICO",38.1288,953.22
"331",59380,"SPRINGFIELD",8.16326470588235,2775.51
"332",59401,"GREEN BAY",43.5161538461538,3394.26
"333",59362,"NORMAN",36.4353125,1165.93
"334",59399,"GRAND RAPIDS",36.8045054945055,3349.21
"335",59441,"PITTSBURGH",83.0637931034483,9635.4
"336",59442,"PITTSBURGH",40.8524137931034,5923.6
"337",59444,"PITTSBURGH",34.8164285714286,7798.88
"338",59458,"RACINE",87.3830303030303,5767.28
"339",59352,"Cambridge",174.084721311475,53095.84
"340",59360,"PENSACOLA",183.895811518325,35124.1
"341",59512,"ATLANTA",35.8462091503268,10968.94
"342",59459,"DULUTH",41.9635403726708,6756.13
"343",59475,"AKRON",381.275964912281,43465.46
"344",59524,"ATLANTA",74.8787006960557,32272.72
"345",59528,"BUCKEYE",40.8175842696629,7265.53
"346",59529,"MARICOPA",55.5244680851064,10438.6
"347",59555,"JACKSONVILLE",43.5148192771084,3611.73
"348",59569,"MACOMB",56.3043103448276,6531.3
"349",59385,"HOT SPRINGS VILLAGE",133.64,133.64
"350",59388,"ANCHORAGE",354.7140625,11350.85
"351",59455,"COLLIERVILLE",11.7375,46.95
"352",59474,"BUFFALO",171.04,855.2
"353",59439,"Oceanside",262.738333333333,3152.86
"354",59454,"ROCHESTER",2022.57916666667,145625.7
"355",59481,"Cape Coral",44.9121008403361,5344.54
"356",59513,"COVINGTON",52.9146511627907,2275.33
"357",59443,"PITTSBURGH",64.2259259259259,3468.2
"358",59451,"BUFFALO",22.20375,355.26
"359",59449,"EAU CLAIRE",48.6725531914894,2287.61
"360",59473,"PALMYRA",79.9821428571429,13437
"361",59527,"PHOENIX",45.3091919191919,13456.83
"362",59544,"ORLANDO",85.1639705882353,11582.3
"363",59540,"ONALASKA",37.238,186.19
"364",59558,"SYRACUSE",17.065119760479,5699.75
"365",59573,"NOVI",60.6894303797468,9588.93
"366",59590,"MIAMI",204.713529411765,3480.13
"367",59600,"Norwalk",19.5333333333333,410.2
"368",59622,"HOUSTON",517.603533568905,146481.8
"369",59570,"TEMECULA",127.178979591837,6231.77
"370",59584,"WILMINGTON",52.7744117647059,1794.33
"371",59586,"DAVENPORT",32.5243333333333,975.73
"372",59683,"BRANDON",364,364
"373",59625,"STATEN ISLAND",72.2649635036496,9900.3
"374",59626,"MINNEAPOLIS",44.4406060606061,14665.4
"375",59564,"MIDLOTHIAN",21.592,431.84
"376",59567,"GLENCOE",705.603333333333,6350.43
"377",59579,"INDIANAPOLIS",109.295795795796,36395.5
"378",59546,"SAVANNAH",123.430416666667,5924.66
"379",59561,"ASHEVILLE",56.7865853658537,2328.25
"380",59602,"EL PASO",25.4050980392157,1295.66
"381",59660,"PORTAGE",54.5983333333333,327.59
"382",59663,"TAMPA",261.14,261.14
"383",59664,"MIDDLETOWN",15.35,399.1
"384",59697,"ASHBURN",11.2666666666667,608.4
"385",59654,"WICHITA",43.9553225806452,2725.23
"386",59588,"CEDAR FALLS",31.4646153846154,409.04
"387",59730,"Chattanooga",18.09375,868.5
"388",59732,"ATLANTA",32.4582375478927,8471.6
"389",59860,"ATLANTA",31.8543795620438,8728.1
"390",59733,"MARIETTA",32.0389961389961,8298.1
"391",59877,"MINNEAPOLIS",69.6450793650794,21938.2
"392",59665,"CHANDLER",144.3504,3608.76
"393",59698,"HAGERSTOWN",9.4275,3280.77
"394",59815,"DALLAS",183.514900849858,64780.76
"395",59764,"SAN ANTONIO",12.7161290322581,394.2
"396",59824,"PORTLAND",42.2341463414634,1731.6
"397",59882,"PITTSBURGH",31.3432692307692,6519.4
"398",59890,"HOUSTON",55.1927058823529,9382.76
"399",59870,"HINGHAM",6.61140672782875,2161.93
"400",59934,"KENNESAW",36.29725,2903.78
"401",59954,"Miami",50.8748148148148,2747.24
"402",59978,"IRVINE",33.3014117647059,8491.86
"403",59980,"PHILADELPHIA",8.02796116504854,4134.4
"404",59813,"CORNWALL",30.355,607.1
"405",59982,"WARWICK",11.1016393442623,3386
"406",60032,"HOUSTON",7.91972826086957,2914.46
"407",60008,"HOUSTON",9.9722905027933,1785.04
"408",60010,"HOUSTON",9.88660569105691,4864.21
"409",60007,"HOUSTON",11.8526436781609,6187.08
"410",60034,"HOUSTON",8.84630170316302,3635.83
"411",60041,"WATERBURY",8.66796338672769,3787.9
"412",60068,"ATLANTA",38.1741525423729,9009.1
"413",60090,"HOUSTON",9.91039473684211,4519.14
"414",60136,"STATEN ISLAND",13.0900900900901,1453
"415",60016,"BARRIE",25.9928571428571,1819.5
"416",60033,"HOUSTON",11.9405857740586,5707.6
"417",60046,"BEL AIR",-0.22125,-35.4
"418",60099,"STROUDSBURG",11.0533333333333,331.6
"419",60143,"MANCHESTER",104.349875,50087.94
"420",60169,"MIAMI BEACH",6.77654320987654,1646.7
"421",60107,"FREDERICK",12.4481927710843,2066.4
"422",60214,"SEATTLE",9.08847583643123,2444.8
"423",60216,"SEATTLE",12.293984962406,3270.2
"424",60180,"PHILLIPSBURG",14.1229357798165,6157.6
"425",60217,"SEATTLE",7.53263888888889,2169.4
"426",60218,"YAKIMA",39.5604790419162,6606.6
"427",60245,"SEATTLE",109.125704584041,64275.04
"428",60253,"FRONT ROYAL",15.0932340425532,3546.91
"429",60228,"SEATTLE",8.6476821192053,2611.6
"430",60223,"SEATTLE",7.32240802675585,2189.4
"431",60227,"SEATTLE",3.57097791798107,1132
"432",60229,"SPOKANE",42.9762162162162,7950.6
"433",60236,"SEATTLE",16.0360975609756,3287.4
"434",60242,"SEATTLE",6.65748987854251,1644.4
"435",60252,"Nashua",128.02,1280.2
"436",60271,"CANTON",37.757921686747,12535.63
"437",60280,"SALT LAKE CITY",65.7659420289855,22689.25
"438",60337,"SAN FRANCISCO",35.6056880733945,15524.08
"439",60419,"SAN FRANCISCO",47.0725654450262,26972.58
"440",60311,"WILMINGTON",6.3258865248227,2675.85
"441",60402,"HOUSTON",201.321254355401,57779.2
"442",60410,"CANTON",111.328384615385,14472.69
"443",60418,"SAN FRANCISCO",88.5551388888889,25503.88
"444",60438,"BEAR",7.31566265060241,1214.4
"445",60401,"HOUSTON",485.261538461538,6308.4
"446",60425,"TOPEKA",102.643333333333,14780.64
"447",60460,"CALGARY",8.75333333333333,787.8
"448",60461,"HOUSTON",9.63891089108911,1947.06
"449",60592,"CALGARY",7.9625974025974,1839.36
"450",60618,"NORTH YORK",9.88011627906977,1699.38
"451",60619,"OLD BRIDGE",4.90830287206266,1879.88
"452",60421,"NEWMARKET",22.7823728813559,1344.16
"453",60458,"CHICAGO",46.2876811594203,6387.7
"454",60663,"DOVER",44.9612903225806,5575.2
"455",60691,"DEDHAM",5.94101769911504,2685.34
"456",60674,"PORTLAND",63.208,14221.8
"457",60744,"ANCASTER",17.6636363636364,582.9
"458",60696,"BOSTON",25.4471264367816,6641.7
"459",60697,"PLYMOUTH",40.260775862069,9340.5
"460",60745,"IRVINE",17.5036585365854,5741.2
"461",60748,"BRAMPTON",24.3234920634921,1532.38
"462",60767,"STATEN ISLAND",23.97,719.1
"463",60792,"CLEVELAND",65.0976041666667,6249.37
"464",60797,"CLEVELAND",58.0990099009901,5868
"465",60710,"DALLAS",279.184245810056,49973.98
"466",60721,"WATERBURY",69.7671014492754,14441.79
"467",60749,"HAMILTON",14.3372222222222,2580.7
"468",60772,"LOS ANGELES",23.5917525773196,4576.8
"469",60723,"WEST HARTFORD",102.4125,819.3
"470",60751,"ATLANTA",37.3309958506224,8996.77
"471",60722,"WEST HARTFORD",64.8399141630901,15107.7
"472",60778,"MISSISSAUGA",10.7408333333333,3093.36
"473",60793,"WESTLAKE",84.4177272727273,7428.76
"474",60773,"SAINT LOUIS",49.4409545454545,10877.01
"475",60801,"CLEVELAND",49.0992857142857,1374.78
"476",60908,"Berkeley",167.4615625,26793.85
"477",60963,"STATEN ISLAND",6.93864197530864,3372.18
"478",61016,"CLEVELAND",80.926582278481,19179.6
"479",61122,"FORT WORTH",53.0908021390374,9927.98
"480",60795,"CLEVELAND",68.2460526315789,7780.05
"481",60906,"AKRON",51.7646391752577,5021.17
"482",60909,"Minneapolis",28.6952325581395,4935.58
"483",60949,"ABBOTSFORD",34.5914285714286,484.28
"484",60794,"Ashland",357.95,715.9
"485",60799,"LOS ANGELES",80.0551690821256,16571.42
"486",60874,"oceanside",14.175900621118,2282.32
"487",61010,"MINNEAPOLIS",75.534188034188,8837.5
"488",60913,"BELLEVILLE",35.2176595744681,1655.23
"489",60951,"Orlando",57.1262195121951,14053.05
"490",61080,"BELLEVILLE",18.0109375,4034.45
"491",61090,"OLYMPIA",9.27820512820513,2894.8
"492",61096,"EUGENE",40.4942214532872,11702.83
"493",61139,"MISSISSAUGA",10.1045914396887,2596.88
"494",61195,"Surrey",13.0721186440678,3085.02
"495",61198,"Warwick",40.0553191489362,11295.6
"496",61128,"NASHVILLE",76.4550442477876,17278.84
"497",61167,"BRISTOL",123.792857142857,866.55
"498",61174,"ORLEANS",20.25,526.5
"499",61188,"STAMFORD",119.488273809524,40148.06
"500",61205,"STATEN ISLAND",6.87058823529412,3270.4
"501",61214,"KEY LARGO",16.7229166666667,6020.25
"502",61192,"HOUSTON",17.3432110091743,1890.41
"503",61228,"LOS ANGELES",14.6129380053908,5421.4
"504",61247,"MINNEAPOLIS",50.344,1258.6
"505",61248,"MINNEAPOLIS",37.7596551724138,2190.06
"506",61286,"SEATTLE",9.39754098360656,2293
"507",61231,"SAN DIEGO",49.0902723735409,12616.2
"508",61236,"DETROIT",236.956519721578,102128.26
"509",61213,"sacramento",15.3773372781065,2598.77
"510",61237,"BRAMPTON",8.78018518518519,1896.52
"511",61327,"CHARLOTTE",96.9621455938697,25307.12
"512",61251,"SAINT PAUL",51.2616091954023,4459.76
"513",61280,"MINNEAPOLIS",63.3360606060606,4180.18
"514",61263,"PORTLAND",45.5405405405405,8425
"515",61425,"HOUSTON",51.3822662889518,18137.94
"516",61455,"SEATTLE",54.9527565982405,18738.89
"517",61318,"LITTLETON",48.5956179775281,4325.01
"518",61255,"COLORADO SPRINGS",127.899051724138,14836.29
"519",61348,"NASHVILLE",72.6183486238532,7915.4
"520",61357,"INDIANAPOLIS",22.4472727272727,3456.88
